indicator_id,indicator_label,area_code,area_name,value,unit,period,source,source_url,geography,feature_id_key,indicator_group,value_direction,interpretation,aggregation_method,mean_imd_rank,mean_imd_score,unweighted_mean_imd_rank,median_imd_rank,population_total,lsoa_count,most_deprived_10_lsoa_count,most_deprived_10_lsoa_pct,most_deprived_20_lsoa_count,most_deprived_20_lsoa_pct,need_score
imd2019_need,IMD 2019 population-weighted relative need index,E07000147,North Norfolk,65.6,0-100 relative index,2019,"English Indices of Deprivation 2019 File 7: ranks, deciles, scores and population denominators",https://assets.publishing.service.gov.uk/media/5dc407b440f0b6379a7acc8d/File_7_-_All_IoD2019_Scores__Ranks__Deciles_and_Population_Denominators_3.csv,lad_2019,properties.lad19cd,social_need,higher_is_higher_need,"Higher index values mean stronger relative deprivation within the selected geography level. The index is derived from the population-weighted average IMD rank of LSOAs in each 2019 local authority; 100 is the highest relative need in the current map, not an absolute deprivation score.",Population-weighted average IMD rank using total population mid-2015 excluding prisoners,14163.4,21.1,14165.0,13678.5,102678,62,0,0.0,2,3.2,65.6
imd2019_need,IMD 2019 population-weighted relative need index,E06000024,North Somerset,36.3,0-100 relative index,2019,"English Indices of Deprivation 2019 File 7: ranks, deciles, scores and population denominators",https://assets.publishing.service.gov.uk/media/5dc407b440f0b6379a7acc8d/File_7_-_All_IoD2019_Scores__Ranks__Deciles_and_Population_Denominators_3.csv,lad_2019,properties.lad19cd,social_need,higher_is_higher_need,"Higher index values mean stronger relative deprivation within the selected geography level. The index is derived from the population-weighted average IMD rank of LSOAs in each 2019 local authority; 100 is the highest relative need in the current map, not an absolute deprivation score.",Population-weighted average IMD rank using total population mid-2015 excluding prisoners,21033.4,15.8,20995.2,22806.0,209941,135,8,5.9,14,10.4,36.3
imd2019_need,IMD 2019 population-weighted relative need index,E08000022,North Tyneside,57.7,0-100 relative index,2019,"English Indices of Deprivation 2019 File 7: ranks, deciles, scores and population denominators",https://assets.publishing.service.gov.uk/media/5dc407b440f0b6379a7acc8d/File_7_-_All_IoD2019_Scores__Ranks__Deciles_and_Population_Denominators_3.csv,lad_2019,properties.lad19cd,social_need,higher_is_higher_need,"Higher index values mean stronger relative deprivation within the selected geography level. The index is derived from the population-weighted average IMD rank of LSOAs in each 2019 local authority; 100 is the highest relative need in the current map, not an absolute deprivation score.",Population-weighted average IMD rank using total population mid-2015 excluding prisoners,16019.9,22.3,16157.8,13924.0,202725,131,12,9.2,27,20.6,57.7
imd2019_need,IMD 2019 population-weighted relative need index,E07000218,North Warwickshire,51.5,0-100 relative index,2019,"English Indices of Deprivation 2019 File 7: ranks, deciles, scores and population denominators",https://assets.publishing.service.gov.uk/media/5dc407b440f0b6379a7acc8d/File_7_-_All_IoD2019_Scores__Ranks__Deciles_and_Population_Denominators_3.csv,lad_2019,properties.lad19cd,social_need,higher_is_higher_need,"Higher index values mean stronger relative deprivation within the selected geography level. The index is derived from the population-weighted average IMD rank of LSOAs in each 2019 local authority; 100 is the highest relative need in the current map, not an absolute deprivation score.",Population-weighted average IMD rank using total population mid-2015 excluding prisoners,17470.1,17.9,17442.8,18417.0,62765,38,1,2.6,2,5.3,51.5
imd2019_need,IMD 2019 population-weighted relative need index,E07000134,North West Leicestershire,37.7,0-100 relative index,2019,"English Indices of Deprivation 2019 File 7: ranks, deciles, scores and population denominators",https://assets.publishing.service.gov.uk/media/5dc407b440f0b6379a7acc8d/File_7_-_All_IoD2019_Scores__Ranks__Deciles_and_Population_Denominators_3.csv,lad_2019,properties.lad19cd,social_need,higher_is_higher_need,"Higher index values mean stronger relative deprivation within the selected geography level. The index is derived from the population-weighted average IMD rank of LSOAs in each 2019 local authority; 100 is the highest relative need in the current map, not an absolute deprivation score.",Population-weighted average IMD rank using total population mid-2015 excluding prisoners,20700.0,14.6,20548.3,21258.0,97098,58,2,3.4,2,3.4,37.7
imd2019_need,IMD 2019 population-weighted relative need index,E07000154,Northampton,63.0,0-100 relative index,2019,"English Indices of Deprivation 2019 File 7: ranks, deciles, scores and population denominators",https://assets.publishing.service.gov.uk/media/5dc407b440f0b6379a7acc8d/File_7_-_All_IoD2019_Scores__Ranks__Deciles_and_Population_Denominators_3.csv,lad_2019,properties.lad19cd,social_need,higher_is_higher_need,"Higher index values mean stronger relative deprivation within the selected geography level. The index is derived from the population-weighted average IMD rank of LSOAs in each 2019 local authority; 100 is the highest relative need in the current map, not an absolute deprivation score.",Population-weighted average IMD rank using total population mid-2015 excluding prisoners,14759.4,23.4,14906.2,13954.0,221503,133,12,9.0,31,23.3,63.0
imd2019_need,IMD 2019 population-weighted relative need index,E06000057,Northumberland,57.5,0-100 relative index,2019,"English Indices of Deprivation 2019 File 7: ranks, deciles, scores and population denominators",https://assets.publishing.service.gov.uk/media/5dc407b440f0b6379a7acc8d/File_7_-_All_IoD2019_Scores__Ranks__Deciles_and_Population_Denominators_3.csv,lad_2019,properties.lad19cd,social_need,higher_is_higher_need,"Higher index values mean stronger relative deprivation within the selected geography level. The index is derived from the population-weighted average IMD rank of LSOAs in each 2019 local authority; 100 is the highest relative need in the current map, not an absolute deprivation score.",Population-weighted average IMD rank using total population mid-2015 excluding prisoners,16066.7,22.1,16157.8,15887.0,315253,197,23,11.7,40,20.3,57.5
imd2019_need,IMD 2019 population-weighted relative need index,E07000148,Norwich,72.8,0-100 relative index,2019,"English Indices of Deprivation 2019 File 7: ranks, deciles, scores and population denominators",https://assets.publishing.service.gov.uk/media/5dc407b440f0b6379a7acc8d/File_7_-_All_IoD2019_Scores__Ranks__Deciles_and_Population_Denominators_3.csv,lad_2019,properties.lad19cd,social_need,higher_is_higher_need,"Higher index values mean stronger relative deprivation within the selected geography level. The index is derived from the population-weighted average IMD rank of LSOAs in each 2019 local authority; 100 is the highest relative need in the current map, not an absolute deprivation score.",Population-weighted average IMD rank using total population mid-2015 excluding prisoners,12470.2,27.6,12152.5,9884.0,137711,83,17,20.5,33,39.8,72.8
imd2019_need,IMD 2019 population-weighted relative need index,E06000018,Nottingham,90.2,0-100 relative index,2019,"English Indices of Deprivation 2019 File 7: ranks, deciles, scores and population denominators",https://assets.publishing.service.gov.uk/media/5dc407b440f0b6379a7acc8d/File_7_-_All_IoD2019_Scores__Ranks__Deciles_and_Population_Denominators_3.csv,lad_2019,properties.lad19cd,social_need,higher_is_higher_need,"Higher index values mean stronger relative deprivation within the selected geography level. The index is derived from the population-weighted average IMD rank of LSOAs in each 2019 local authority; 100 is the highest relative need in the current map, not an absolute deprivation score.",Population-weighted average IMD rank using total population mid-2015 excluding prisoners,8386.5,34.9,8024.0,5179.0,318582,182,56,30.8,104,57.1,90.2
imd2019_need,IMD 2019 population-weighted relative need index,E07000219,Nuneaton and Bedworth,64.7,0-100 relative index,2019,"English Indices of Deprivation 2019 File 7: ranks, deciles, scores and population denominators",https://assets.publishing.service.gov.uk/media/5dc407b440f0b6379a7acc8d/File_7_-_All_IoD2019_Scores__Ranks__Deciles_and_Population_Denominators_3.csv,lad_2019,properties.lad19cd,social_need,higher_is_higher_need,"Higher index values mean stronger relative deprivation within the selected geography level. The index is derived from the population-weighted average IMD rank of LSOAs in each 2019 local authority; 100 is the highest relative need in the current map, not an absolute deprivation score.",Population-weighted average IMD rank using total population mid-2015 excluding prisoners,14365.6,23.5,14828.9,12466.0,126603,81,5,6.2,17,21.0,64.7
imd2019_need,IMD 2019 population-weighted relative need index,E07000135,Oadby and Wigston,30.3,0-100 relative index,2019,"English Indices of Deprivation 2019 File 7: ranks, deciles, scores and population denominators",https://assets.publishing.service.gov.uk/media/5dc407b440f0b6379a7acc8d/File_7_-_All_IoD2019_Scores__Ranks__Deciles_and_Population_Denominators_3.csv,lad_2019,properties.lad19cd,social_need,higher_is_higher_need,"Higher index values mean stronger relative deprivation within the selected geography level. The index is derived from the population-weighted average IMD rank of LSOAs in each 2019 local authority; 100 is the highest relative need in the current map, not an absolute deprivation score.",Population-weighted average IMD rank using total population mid-2015 excluding prisoners,22442.6,13.0,22231.9,24689.5,55984,36,0,0.0,0,0.0,30.3
imd2019_need,IMD 2019 population-weighted relative need index,E08000004,Oldham,81.7,0-100 relative index,2019,"English Indices of Deprivation 2019 File 7: ranks, deciles, scores and population denominators",https://assets.publishing.service.gov.uk/media/5dc407b440f0b6379a7acc8d/File_7_-_All_IoD2019_Scores__Ranks__Deciles_and_Population_Denominators_3.csv,lad_2019,properties.lad19cd,social_need,higher_is_higher_need,"Higher index values mean stronger relative deprivation within the selected geography level. The index is derived from the population-weighted average IMD rank of LSOAs in each 2019 local authority; 100 is the highest relative need in the current map, not an absolute deprivation score.",Population-weighted average IMD rank using total population mid-2015 excluding prisoners,10384.9,33.2,10891.1,7799.0,230197,141,43,30.5,65,46.1,81.7
imd2019_need,IMD 2019 population-weighted relative need index,E07000178,Oxford,44.1,0-100 relative index,2019,"English Indices of Deprivation 2019 File 7: ranks, deciles, scores and population denominators",https://assets.publishing.service.gov.uk/media/5dc407b440f0b6379a7acc8d/File_7_-_All_IoD2019_Scores__Ranks__Deciles_and_Population_Denominators_3.csv,lad_2019,properties.lad19cd,social_need,higher_is_higher_need,"Higher index values mean stronger relative deprivation within the selected geography level. The index is derived from the population-weighted average IMD rank of LSOAs in each 2019 local authority; 100 is the highest relative need in the current map, not an absolute deprivation score.",Population-weighted average IMD rank using total population mid-2015 excluding prisoners,19210.2,16.7,18989.9,19224.0,154716,83,1,1.2,10,12.0,44.1
imd2019_need,IMD 2019 population-weighted relative need index,E07000122,Pendle,79.4,0-100 relative index,2019,"English Indices of Deprivation 2019 File 7: ranks, deciles, scores and population denominators",https://assets.publishing.service.gov.uk/media/5dc407b440f0b6379a7acc8d/File_7_-_All_IoD2019_Scores__Ranks__Deciles_and_Population_Denominators_3.csv,lad_2019,properties.lad19cd,social_need,higher_is_higher_need,"Higher index values mean stronger relative deprivation within the selected geography level. The index is derived from the population-weighted average IMD rank of LSOAs in each 2019 local authority; 100 is the highest relative need in the current map, not an absolute deprivation score.",Population-weighted average IMD rank using total population mid-2015 excluding prisoners,10910.8,30.7,11109.3,9754.0,89925,57,18,31.6,22,38.6,79.4
